client_id,date_naissance,date_inscription,segment_client,region,departement
3875,1961-09-29,2001-07-20,Premium,Île-de-France,75
3876,1958-01-26,1993-01-13,Pro,Île-de-France,93
3877,1980-04-07,2007-02-23,Standard,Provence-Alpes-Côte d'Azur,13
3878,1966-09-11,2007-05-26,Standard,Normandie,76
3879,1969-11-24,1999-01-31,Standard,Provence-Alpes-Côte d'Azur,13
3880,1999-06-10,2020-08-11,Pro,Nouvelle-Aquitaine,33
3881,1988-07-06,2013-09-19,Pro,Centre-Val de Loire,45
3882,1999-09-09,2022-10-11,Premium,Grand Est,54
3883,1990-04-30,2020-03-10,Premium,Provence-Alpes-Côte d'Azur,13
3884,1964-11-04,2012-10-12,Standard,Pays de la Loire,44
3885,1984-02-25,2008-01-23,Standard,Île-de-France,75
3886,1958-07-14,1985-02-11,Standard,Nouvelle-Aquitaine,87
3887,1982-03-25,2021-04-23,Standard,Provence-Alpes-Côte d'Azur,13
3888,1996-12-05,2025-02-01,Standard,Corse,2B
3889,1959-07-26,2006-09-23,Standard,Bretagne,29
3890,1961-03-30,2025-01-01,Premium,Pays de la Loire,72
3891,1988-03-17,2022-06-17,Pro,Provence-Alpes-Côte d'Azur,06
3892,1950-06-07,2004-05-08,Pro,Normandie,14
3893,1996-05-25,2018-11-21,Pro,Auvergne-Rhône-Alpes,69
3894,1984-08-28,2020-07-21,Pro,Auvergne-Rhône-Alpes,07
3895,1971-06-20,2002-03-28,Standard,Hauts-de-France,59
3896,1989-03-20,2009-06-10,Standard,Occitanie,11
3897,1987-12-31,2022-08-19,Pro,Provence-Alpes-Côte d'Azur,13
3898,1985-05-02,2007-05-22,Standard,Hauts-de-France,62
3899,1952-04-07,1998-09-02,Pro,Auvergne-Rhône-Alpes,38
3900,1982-05-22,2023-04-26,Premium,Bourgogne-Franche-Comté,89
3901,1976-07-17,2017-01-19,Premium,Île-de-France,91
3902,1949-12-01,1999-08-15,Standard,Provence-Alpes-Côte d'Azur,06
3903,1985-09-28,2023-12-07,Pro,Bourgogne-Franche-Comté,90
3904,1957-03-16,2020-06-22,Premium,Nouvelle-Aquitaine,86
3905,1991-05-17,2022-01-24,Pro,Grand Est,57
3906,1966-05-22,2007-06-20,Standard,Occitanie,11
3907,2006-01-16,2025-04-20,Premium,Auvergne-Rhône-Alpes,38
3908,1963-10-07,2025-10-17,Standard,Normandie,50
3909,1965-09-21,2005-04-15,Premium,Hauts-de-France,59
3910,1997-08-14,2022-04-24,Premium,Grand Est,51
3911,1970-07-04,2020-02-20,Pro,Grand Est,52
3912,1977-12-18,1997-11-17,Standard,Occitanie,31
3913,1962-05-12,2001-10-23,Standard,Nouvelle-Aquitaine,47
3914,2003-10-05,2026-02-20,Pro,Auvergne-Rhône-Alpes,38
3915,1968-09-09,2009-01-02,Standard,Auvergne-Rhône-Alpes,74
3916,1999-04-16,2022-03-14,Premium,Île-de-France,75
3917,2000-11-14,2019-02-21,Pro,Auvergne-Rhône-Alpes,03
3918,1987-06-05,2017-03-18,Pro,Pays de la Loire,72
3919,1983-06-30,2022-06-12,Standard,Occitanie,31
3920,1977-08-31,2021-05-02,Pro,Pays de la Loire,85
3921,1999-11-21,2025-05-13,Standard,Grand Est,51
3922,1948-01-08,2013-02-26,Standard,Auvergne-Rhône-Alpes,42
3923,1967-08-27,2019-06-21,Premium,Auvergne-Rhône-Alpes,01
3924,1982-04-11,2024-12-25,Premium,Île-de-France,75
3925,1965-09-14,1998-02-27,Standard,Auvergne-Rhône-Alpes,26
3926,1971-04-06,2022-11-09,Pro,Auvergne-Rhône-Alpes,07
3927,1975-09-15,2014-12-03,Pro,Pays de la Loire,72
3928,1966-05-02,1998-02-05,Standard,Hauts-de-France,62
3929,1965-08-10,2025-04-29,Standard,Nouvelle-Aquitaine,86
3930,1993-01-09,2012-04-24,Standard,Nouvelle-Aquitaine,33
3931,1987-10-12,2006-01-20,Standard,Pays de la Loire,44
3932,1971-11-08,1990-05-31,Standard,Île-de-France,91
3933,1960-01-01,2017-08-12,Premium,Auvergne-Rhône-Alpes,42
3934,1957-06-02,1990-06-17,Pro,Occitanie,30
3935,1983-09-28,2022-04-19,Standard,Provence-Alpes-Côte d'Azur,84
3936,1985-04-24,2007-05-29,Premium,Île-de-France,93
3937,1955-11-25,2011-08-23,Standard,Île-de-France,75
3938,1953-02-06,1992-05-21,Premium,Bourgogne-Franche-Comté,25
3939,2006-05-02,2025-10-31,Standard,Auvergne-Rhône-Alpes,43
3940,2005-03-01,2023-08-13,Pro,Auvergne-Rhône-Alpes,69
3941,1973-05-01,1995-11-06,Pro,Bourgogne-Franche-Comté,71
3942,1977-09-22,2019-03-26,Pro,Bretagne,56
3943,1973-11-27,2011-06-12,Premium,Provence-Alpes-Côte d'Azur,84
3944,1993-12-03,2012-11-27,Standard,Île-de-France,91
3945,1965-06-25,1986-08-04,Pro,Bretagne,56
3946,1974-05-09,2017-09-16,Standard,Île-de-France,92
3947,1979-03-04,2019-12-25,Premium,Île-de-France,75
3948,1954-06-07,2016-09-23,Standard,Nouvelle-Aquitaine,87
3949,1956-09-12,2001-04-07,Standard,Centre-Val de Loire,18
3950,2000-06-20,2026-02-22,Standard,Pays de la Loire,44
3951,1950-05-05,2005-03-07,Standard,Auvergne-Rhône-Alpes,73
3952,1947-11-02,1975-07-09,Premium,Bretagne,35
3953,1962-10-08,2001-08-02,Standard,Hauts-de-France,59
3954,1988-08-22,2013-08-17,Premium,Bretagne,56
3955,1997-08-05,2020-03-04,Standard,Pays de la Loire,85
3956,1957-05-25,1994-10-04,Premium,Île-de-France,75
3957,1986-08-30,2011-05-24,Standard,Nouvelle-Aquitaine,47
3958,1989-04-29,2025-11-12,Standard,Occitanie,31
3959,1955-06-23,1990-06-14,Standard,Pays de la Loire,85
3960,1984-10-24,2015-07-27,Standard,Occitanie,34
3961,1959-10-20,1986-03-14,Premium,Hauts-de-France,59
3962,1946-01-22,1975-12-01,Premium,Île-de-France,93
3963,1991-11-11,2011-09-04,Standard,Auvergne-Rhône-Alpes,38
3964,1958-02-24,2022-10-31,Premium,Occitanie,34
3965,1962-05-13,2020-12-22,Pro,Île-de-France,91
3966,1970-09-17,2018-10-12,Standard,Auvergne-Rhône-Alpes,01
3967,1984-12-09,2004-12-11,Premium,Grand Est,51
3968,1967-06-14,1993-10-18,Pro,Centre-Val de Loire,41
3969,1987-04-13,2024-03-08,Standard,Grand Est,67
3970,1946-01-31,2020-04-20,Premium,Occitanie,31
3971,1966-03-05,2006-04-13,Pro,Bourgogne-Franche-Comté,70
3972,1963-10-20,2025-04-20,Standard,Bourgogne-Franche-Comté,89
3973,1968-11-18,1989-01-28,Pro,Normandie,76
3974,1952-12-05,1994-09-05,Pro,Pays de la Loire,72
3975,2008-04-10,2026-04-14,Pro,Île-de-France,95
3976,1978-07-16,2022-12-10,Premium,Normandie,14
3977,1984-12-26,2020-03-07,Standard,Occitanie,30
3978,1962-06-05,1992-01-31,Premium,Hauts-de-France,02
3979,2006-08-10,2025-09-22,Standard,Provence-Alpes-Côte d'Azur,06
3980,2006-09-24,2024-11-22,Pro,Occitanie,12
3981,1961-07-11,1998-02-11,Pro,Île-de-France,75
3982,1963-12-19,1988-11-07,Standard,Pays de la Loire,85
3983,1949-05-03,2023-04-29,Pro,Provence-Alpes-Côte d'Azur,06
3984,1972-05-10,2007-09-22,Premium,Grand Est,88
3985,1969-08-25,2010-06-23,Standard,Île-de-France,93
3986,1955-04-25,2007-04-20,Standard,Pays de la Loire,72
3987,1992-03-28,2010-04-20,Standard,Hauts-de-France,62
3988,1951-08-03,1987-08-18,Premium,Pays de la Loire,44
3989,1986-11-30,2008-08-31,Standard,Hauts-de-France,59
3990,1965-01-16,2022-02-04,Standard,Île-de-France,77
3991,1996-05-06,2022-03-15,Pro,Île-de-France,78
3992,1967-07-25,2016-02-20,Standard,Nouvelle-Aquitaine,19
3993,2007-03-20,2025-10-28,Pro,Occitanie,81
3994,1973-05-16,2010-04-16,Premium,Auvergne-Rhône-Alpes,07
3995,1952-12-20,2012-04-22,Pro,Hauts-de-France,59
3996,1955-08-11,2022-12-05,Premium,Nouvelle-Aquitaine,33
3997,2007-02-07,2025-03-22,Premium,Bretagne,56
3998,2001-10-11,2020-05-05,Premium,Île-de-France,95
3999,1995-08-15,2018-02-08,Standard,Centre-Val de Loire,18
4000,1988-11-25,2015-12-17,Pro,Auvergne-Rhône-Alpes,74
4001,1988-05-03,2010-05-04,Pro,Nouvelle-Aquitaine,17
4002,1952-08-25,2021-07-27,Standard,Bretagne,35
4003,2004-01-18,2022-10-07,Pro,Occitanie,66
4004,1999-12-01,2023-02-08,Pro,Centre-Val de Loire,45
4005,1955-01-24,1994-08-20,Pro,Normandie,76
4006,1954-12-05,2021-01-12,Standard,Nouvelle-Aquitaine,17
4007,2007-08-24,2025-09-24,Pro,Île-de-France,75
4008,1970-04-23,2005-03-02,Standard,Nouvelle-Aquitaine,86
4009,2004-09-07,2026-03-03,Standard,Occitanie,11
4010,1969-04-05,2001-08-23,Pro,Hauts-de-France,59
4011,1951-03-27,1996-12-27,Standard,Hauts-de-France,59
4012,2006-06-26,2025-10-05,Pro,Hauts-de-France,62
4013,2005-07-25,2025-05-05,Standard,Auvergne-Rhône-Alpes,73
4014,1977-05-26,2019-09-14,Pro,Auvergne-Rhône-Alpes,69
4015,1993-03-17,2022-01-11,Standard,Pays de la Loire,49
4016,1954-06-19,1993-10-31,Standard,Île-de-France,78
4017,1989-07-30,2017-07-30,Pro,Pays de la Loire,44
4018,2007-07-27,2026-01-18,Standard,Provence-Alpes-Côte d'Azur,13
4019,1951-02-06,2009-04-18,Standard,Grand Est,57
4020,1982-04-27,2018-02-25,Standard,Occitanie,12
4021,1971-11-09,2005-12-01,Standard,Bourgogne-Franche-Comté,71
4022,1995-06-21,2025-09-21,Pro,Nouvelle-Aquitaine,87
4023,2004-11-25,2023-10-23,Standard,Provence-Alpes-Côte d'Azur,84
4024,1964-08-24,2003-09-19,Pro,Provence-Alpes-Côte d'Azur,13
4025,1955-12-27,2007-08-01,Pro,Île-de-France,95
4026,1964-04-30,1982-11-29,Pro,Normandie,14
4027,1975-04-29,2025-01-06,Standard,Île-de-France,93
4028,1945-05-23,2003-07-27,Pro,Nouvelle-Aquitaine,16
4029,1980-06-10,2010-11-21,Standard,Île-de-France,77
4030,1976-01-09,2007-05-16,Pro,Hauts-de-France,60
4031,1967-11-08,2001-10-30,Premium,Auvergne-Rhône-Alpes,26
4032,1979-10-22,2005-10-15,Premium,Pays de la Loire,53
4033,1975-12-12,1996-09-04,Standard,Île-de-France,94
4034,1961-01-12,1991-10-03,Pro,Nouvelle-Aquitaine,33
4035,2000-06-04,2023-10-18,Pro,Centre-Val de Loire,45
4036,2006-12-03,2025-11-28,Pro,Pays de la Loire,72
4037,1983-02-07,2013-09-22,Premium,Occitanie,30
4038,1984-06-28,2016-12-01,Standard,Grand Est,54
4039,1963-01-21,1983-06-29,Pro,Corse,2A
4040,1991-06-30,2017-06-18,Standard,Bretagne,56
4041,1979-07-17,2001-01-25,Standard,Provence-Alpes-Côte d'Azur,13
4042,1998-01-06,2022-12-26,Standard,Centre-Val de Loire,36
4043,2002-05-04,2022-06-16,Standard,Auvergne-Rhône-Alpes,74
4044,1965-07-03,2005-07-28,Pro,Occitanie,34
4045,1983-03-05,2021-11-09,Premium,Auvergne-Rhône-Alpes,03
4046,1955-06-07,2025-02-04,Standard,Provence-Alpes-Côte d'Azur,83
4047,2001-03-29,2024-06-20,Standard,Île-de-France,94
4048,2001-03-12,2021-10-22,Premium,Centre-Val de Loire,41
4049,1964-10-10,2015-07-26,Premium,Occitanie,34
4050,1958-11-16,2001-11-26,Pro,Île-de-France,75
4051,1982-05-20,2008-09-12,Premium,Occitanie,31
4052,1994-06-21,2015-03-13,Pro,Grand Est,67
4053,1955-11-16,1999-12-23,Pro,Île-de-France,75
4054,1949-06-26,1998-01-27,Standard,Île-de-France,78
4055,2001-06-01,2021-02-05,Pro,Hauts-de-France,59
4056,1974-02-05,1999-11-28,Standard,Nouvelle-Aquitaine,86
4057,1977-11-14,2000-08-06,Pro,Hauts-de-France,59
4058,1948-10-05,2006-03-25,Standard,Normandie,14
4059,1978-09-25,2015-06-12,Premium,Nouvelle-Aquitaine,64
4060,1992-08-08,2013-01-04,Premium,Nouvelle-Aquitaine,33
4061,1961-02-13,2008-08-21,Pro,Auvergne-Rhône-Alpes,73
4062,1964-05-26,2016-05-10,Standard,Occitanie,11
4063,1952-05-28,1971-03-09,Pro,Grand Est,67
4064,1991-05-17,2020-09-19,Pro,Occitanie,34
4065,1952-02-14,2002-09-16,Pro,Bourgogne-Franche-Comté,70
4066,1980-01-04,2013-10-30,Premium,Occitanie,65
4067,1948-07-01,1982-10-05,Pro,Auvergne-Rhône-Alpes,69
4068,1979-12-23,2025-10-02,Standard,Bretagne,22
4069,1973-08-08,2011-12-27,Standard,Île-de-France,75
4070,1960-08-16,1991-05-30,Pro,Nouvelle-Aquitaine,33
4071,1949-08-26,2009-06-26,Standard,Nouvelle-Aquitaine,33
4072,1970-09-29,2002-11-26,Pro,Centre-Val de Loire,41
4073,1996-10-11,2026-02-03,Premium,Hauts-de-France,62
4074,1996-07-07,2021-05-04,Premium,Provence-Alpes-Côte d'Azur,06
4075,1952-05-05,1971-04-08,Standard,Auvergne-Rhône-Alpes,42
4076,1984-10-17,2006-06-29,Premium,Hauts-de-France,59
4077,1998-03-14,2023-05-14,Standard,Hauts-de-France,59
4078,1960-05-30,1983-05-10,Pro,Centre-Val de Loire,18
4079,1957-07-12,2009-02-16,Standard,Occitanie,81
4080,2007-11-03,2025-12-05,Standard,Normandie,27
4081,2001-08-21,2022-12-15,Standard,Île-de-France,75
4082,1989-06-23,2023-06-19,Premium,Bourgogne-Franche-Comté,21
4083,1945-08-15,1974-01-24,Pro,Île-de-France,75
4084,1970-04-04,2006-01-29,Standard,Centre-Val de Loire,41
4085,1986-09-01,2021-05-09,Standard,Bretagne,35
4086,2006-04-17,2025-04-19,Standard,Nouvelle-Aquitaine,33
4087,1966-01-29,1992-02-27,Standard,Hauts-de-France,62
4088,1956-04-12,2016-03-23,Premium,Occitanie,46
4089,2001-06-12,2023-04-14,Premium,Bretagne,29
4090,1955-06-24,2021-01-14,Premium,Provence-Alpes-Côte d'Azur,13
4091,1982-05-17,2016-10-19,Standard,Bourgogne-Franche-Comté,21
4092,1997-08-14,2016-11-23,Pro,Grand Est,54
4093,1973-04-26,1996-11-04,Standard,Grand Est,67
4094,2007-03-06,2025-04-17,Standard,Provence-Alpes-Côte d'Azur,13
4095,1987-07-19,2016-04-08,Pro,Auvergne-Rhône-Alpes,42
4096,1947-08-29,1999-12-10,Pro,Bretagne,35
4097,1977-01-20,2015-06-04,Pro,Île-de-France,75
4098,1967-02-17,2004-02-25,Pro,Occitanie,82
4099,1979-06-17,2015-01-20,Pro,Auvergne-Rhône-Alpes,73
4100,1981-07-02,2005-02-27,Pro,Nouvelle-Aquitaine,17
4101,2007-05-21,2025-12-29,Pro,Bourgogne-Franche-Comté,70
4102,1998-07-08,2026-02-19,Pro,Nouvelle-Aquitaine,87
4103,1983-09-26,2023-11-23,Premium,Hauts-de-France,80
4104,1961-12-06,1993-04-18,Standard,Grand Est,67
4105,2004-08-27,2026-02-17,Standard,Provence-Alpes-Côte d'Azur,13
4106,1984-08-26,2012-05-27,Premium,Auvergne-Rhône-Alpes,42
4107,2006-04-28,2024-08-08,Pro,Île-de-France,95
4108,1949-12-05,2011-03-29,Standard,Centre-Val de Loire,28
4109,2002-03-13,2021-08-12,Standard,Auvergne-Rhône-Alpes,69
4110,1999-08-08,2022-09-21,Premium,Île-de-France,95
4111,1963-10-23,1984-01-09,Standard,Nouvelle-Aquitaine,87
4112,2001-05-26,2024-12-21,Premium,Centre-Val de Loire,36
4113,1961-02-12,1989-10-22,Standard,Île-de-France,91
4114,1970-01-15,2017-01-05,Pro,Île-de-France,93
4115,2007-10-13,2025-12-25,Pro,Provence-Alpes-Côte d'Azur,13
4116,1951-11-28,2026-02-21,Standard,Pays de la Loire,44
4117,1965-09-17,1998-06-30,Standard,Île-de-France,77
4118,2006-09-23,2025-02-24,Pro,Pays de la Loire,44
4119,1981-03-16,2006-04-17,Standard,Hauts-de-France,59
4120,1993-06-08,2026-03-13,Pro,Bretagne,22
4121,1957-08-17,2017-11-09,Standard,Bretagne,29
4122,1956-01-22,2009-05-08,Premium,Île-de-France,92
4123,1953-04-03,1995-07-13,Pro,Pays de la Loire,44
4124,2004-07-22,2025-09-19,Pro,Pays de la Loire,44
4125,1987-02-12,2010-07-09,Standard,Provence-Alpes-Côte d'Azur,13
4126,1947-02-08,2022-02-10,Standard,Grand Est,10
4127,1972-07-17,2007-04-10,Pro,Hauts-de-France,62
4128,1948-06-19,2009-10-21,Pro,Hauts-de-France,59
4129,1953-05-28,1991-11-05,Standard,Occitanie,30
4130,1987-05-02,2019-03-12,Pro,Occitanie,81
4131,1975-05-30,2022-10-29,Standard,Grand Est,68
4132,1963-01-20,2007-04-03,Pro,Normandie,76
4133,1953-05-21,1971-07-16,Pro,Nouvelle-Aquitaine,19
4134,1990-11-16,2016-10-24,Pro,Auvergne-Rhône-Alpes,69
4135,1989-01-30,2019-12-20,Standard,Occitanie,31
4136,1958-09-07,1985-10-11,Pro,Île-de-France,75
4137,1948-09-05,2003-11-13,Standard,Centre-Val de Loire,45
4138,1979-12-02,2000-03-20,Standard,Normandie,14
4139,1960-04-30,1988-11-27,Premium,Île-de-France,75
4140,1994-03-02,2024-09-01,Pro,Hauts-de-France,62
4141,1998-02-03,2017-04-08,Premium,Centre-Val de Loire,37
4142,1997-12-15,2019-08-16,Standard,Occitanie,34
4143,1997-12-27,2023-03-01,Pro,Occitanie,34
4144,1966-05-20,2015-07-27,Premium,Nouvelle-Aquitaine,87
4145,1968-09-27,2001-04-03,Pro,Normandie,61
4146,1974-02-18,2010-10-28,Pro,Bourgogne-Franche-Comté,58
4147,1971-01-16,2000-05-13,Standard,Île-de-France,77
4148,1967-01-14,2023-05-22,Pro,Nouvelle-Aquitaine,87
4149,1955-09-22,2007-12-06,Pro,Île-de-France,75
4150,1982-05-13,2021-03-04,Pro,Corse,2B
4151,1954-03-12,2024-09-10,Premium,Normandie,76
4152,1981-02-18,2013-03-08,Premium,Pays de la Loire,44
4153,1987-06-18,2017-06-08,Pro,Auvergne-Rhône-Alpes,42
4154,1965-07-25,2014-08-01,Standard,Auvergne-Rhône-Alpes,15
4155,1983-02-02,2017-12-22,Pro,Centre-Val de Loire,45
4156,1946-06-18,1984-06-28,Premium,Auvergne-Rhône-Alpes,26
4157,1981-09-15,2021-02-27,Standard,Hauts-de-France,60
4158,1981-01-01,2022-10-24,Pro,Grand Est,54
4159,1988-07-29,2024-02-20,Pro,Grand Est,54
4160,1946-02-24,2010-05-29,Premium,Provence-Alpes-Côte d'Azur,06
4161,1953-12-16,2021-12-20,Pro,Pays de la Loire,85
4162,1991-02-17,2024-05-30,Pro,Île-de-France,93
4163,1974-08-06,2009-12-16,Pro,Occitanie,11
4164,1997-04-25,2024-04-03,Pro,Bretagne,56
4165,1972-01-12,2023-03-21,Premium,Provence-Alpes-Côte d'Azur,06
4166,1986-11-11,2009-10-09,Pro,Centre-Val de Loire,41
4167,1994-04-17,2017-04-26,Standard,Bretagne,56
4168,1956-03-04,1975-11-08,Standard,Île-de-France,77
4169,1968-10-31,2015-04-09,Standard,Provence-Alpes-Côte d'Azur,84
4170,1994-08-07,2018-12-06,Standard,Centre-Val de Loire,28
4171,1989-12-16,2017-04-13,Premium,Provence-Alpes-Côte d'Azur,84
4172,1968-02-27,1999-02-02,Pro,Hauts-de-France,62
4173,2005-01-01,2025-02-23,Pro,Occitanie,82
4174,1947-03-12,1976-06-10,Standard,Nouvelle-Aquitaine,17
4175,1981-09-30,2026-03-27,Premium,Nouvelle-Aquitaine,33
4176,1973-02-14,2005-05-29,Premium,Nouvelle-Aquitaine,16
4177,1964-03-22,2000-07-19,Premium,Nouvelle-Aquitaine,23
4178,1987-06-20,2022-06-29,Pro,Nouvelle-Aquitaine,17
4179,1975-02-26,2006-08-10,Standard,Île-de-France,92
4180,1966-12-03,2010-04-16,Premium,Grand Est,54
4181,1967-12-23,2017-11-02,Standard,Île-de-France,91
4182,1982-05-23,2016-10-23,Premium,Auvergne-Rhône-Alpes,38
4183,1993-08-24,2021-08-24,Standard,Nouvelle-Aquitaine,64
4184,1994-11-09,2022-09-30,Premium,Pays de la Loire,49
4185,1999-02-04,2023-08-11,Standard,Auvergne-Rhône-Alpes,69
4186,1972-08-31,2008-08-28,Standard,Hauts-de-France,62
4187,2000-02-17,2022-09-25,Standard,Normandie,61
4188,1953-04-16,2014-03-21,Standard,Auvergne-Rhône-Alpes,69
4189,1963-07-24,1996-09-01,Standard,Provence-Alpes-Côte d'Azur,83
4190,1997-04-20,2017-12-21,Premium,Île-de-France,92
4191,1988-01-15,2024-08-01,Premium,Centre-Val de Loire,45
4192,1949-11-26,2017-03-11,Pro,Île-de-France,92
4193,1996-02-19,2022-11-17,Pro,Île-de-France,92
4194,1972-04-14,2024-10-31,Standard,Île-de-France,94
4195,1959-06-23,2021-05-21,Pro,Bretagne,56
4196,1961-05-06,1987-07-11,Standard,Auvergne-Rhône-Alpes,26
4197,1951-05-23,1973-10-10,Standard,Bourgogne-Franche-Comté,71
4198,1972-04-17,2015-09-15,Pro,Nouvelle-Aquitaine,33
4199,1970-12-16,2014-08-16,Standard,Île-de-France,75
4200,1951-04-02,1983-05-08,Standard,Occitanie,34
4201,1966-03-10,1988-06-30,Pro,Auvergne-Rhône-Alpes,42
4202,1987-04-26,2014-11-23,Pro,Provence-Alpes-Côte d'Azur,83
4203,1988-07-18,2008-02-27,Standard,Nouvelle-Aquitaine,87
4204,1998-02-25,2020-05-10,Premium,Normandie,27
4205,1965-08-08,1985-04-25,Standard,Auvergne-Rhône-Alpes,38
4206,1999-06-21,2023-04-09,Premium,Nouvelle-Aquitaine,17
4207,1965-02-24,1999-04-22,Standard,Île-de-France,92
4208,2007-08-24,2026-02-19,Pro,Pays de la Loire,85
4209,1987-04-11,2020-08-22,Pro,Auvergne-Rhône-Alpes,26
4210,1992-09-08,2011-04-10,Standard,Bourgogne-Franche-Comté,70
4211,1985-06-29,2017-04-10,Premium,Hauts-de-France,02
4212,1958-12-24,1986-06-12,Pro,Hauts-de-France,62
4213,1988-09-26,2016-10-31,Pro,Grand Est,68
4214,1954-05-03,2011-06-25,Standard,Grand Est,57
4215,1984-09-25,2004-11-04,Pro,Bretagne,56
4216,1994-11-05,2015-08-19,Pro,Occitanie,30
4217,2007-01-30,2025-05-03,Pro,Grand Est,68
4218,1967-12-03,2017-12-19,Pro,Île-de-France,77
4219,1957-09-26,2003-07-26,Standard,Auvergne-Rhône-Alpes,26
4220,2001-01-18,2022-09-14,Standard,Île-de-France,92
4221,1949-09-18,2018-12-27,Standard,Auvergne-Rhône-Alpes,63
4222,1954-09-14,2010-06-01,Pro,Nouvelle-Aquitaine,33
4223,1960-02-25,2011-01-19,Pro,Pays de la Loire,72
4224,1963-05-21,2005-07-03,Premium,Île-de-France,75
4225,2000-09-12,2018-11-24,Pro,Nouvelle-Aquitaine,16
4226,1986-12-01,2007-04-26,Standard,Bretagne,29
4227,1980-09-27,2023-11-03,Standard,Grand Est,54
4228,1995-03-10,2018-07-02,Pro,Grand Est,55
4229,1984-09-05,2010-06-03,Standard,Hauts-de-France,62
4230,1961-02-21,1988-04-23,Pro,Île-de-France,93
4231,2000-11-01,2024-09-02,Pro,Nouvelle-Aquitaine,64
4232,1969-09-10,2005-01-28,Standard,Pays de la Loire,72
4233,1949-01-24,1971-09-11,Standard,Île-de-France,94
4234,1997-07-17,2025-01-04,Pro,Île-de-France,91
4235,1999-08-12,2023-02-01,Premium,Bretagne,35
4236,1976-03-15,2019-12-05,Standard,Normandie,14
4237,1974-02-09,2000-11-06,Premium,Occitanie,31
4238,1981-06-02,2017-08-21,Standard,Île-de-France,93
4239,1989-02-20,2022-10-09,Premium,Île-de-France,75
4240,1970-04-27,2005-07-30,Premium,Grand Est,67
4241,1981-05-07,2012-12-18,Standard,Hauts-de-France,02
4242,1969-06-13,2017-12-27,Standard,Normandie,76
4243,2003-08-24,2024-04-18,Standard,Pays de la Loire,85
4244,1972-01-27,2003-05-25,Pro,Auvergne-Rhône-Alpes,26
4245,1972-01-07,2018-04-22,Pro,Nouvelle-Aquitaine,19
4246,1958-02-13,1977-02-22,Standard,Occitanie,30
4247,1996-09-12,2016-11-28,Standard,Bourgogne-Franche-Comté,71
4248,1977-02-28,1995-11-08,Premium,Nouvelle-Aquitaine,33
4249,1952-05-06,2023-10-21,Premium,Normandie,27
4250,1995-03-01,2020-01-25,Pro,Grand Est,51
4251,1969-12-07,2000-12-14,Premium,Île-de-France,75
4252,1994-01-09,2018-05-25,Standard,Île-de-France,93
4253,1949-03-19,1979-12-14,Pro,Provence-Alpes-Côte d'Azur,83
4254,2002-06-01,2024-09-08,Standard,Provence-Alpes-Côte d'Azur,06
4255,1969-12-17,2005-09-19,Standard,Occitanie,34
4256,1974-10-20,2013-04-25,Standard,Hauts-de-France,60
4257,1969-07-04,2007-05-27,Standard,Auvergne-Rhône-Alpes,38
4258,1960-01-09,1987-05-23,Pro,Nouvelle-Aquitaine,19
4259,2004-01-22,2024-09-25,Premium,Occitanie,31
4260,1964-07-01,1984-02-26,Pro,Bourgogne-Franche-Comté,71
4261,2003-11-12,2023-03-11,Premium,Grand Est,68
4262,1997-12-17,2023-12-06,Standard,Auvergne-Rhône-Alpes,63
4263,1985-04-17,2007-07-31,Pro,Île-de-France,95
4264,2004-04-23,2024-07-31,Premium,Provence-Alpes-Côte d'Azur,13
4265,1968-11-23,1999-01-17,Pro,Bretagne,56
4266,1956-07-07,1984-08-04,Pro,Bourgogne-Franche-Comté,71
4267,1996-05-12,2018-09-17,Standard,Grand Est,57
4268,1972-01-18,1991-01-14,Premium,Île-de-France,93
4269,1962-11-02,1994-10-17,Pro,Pays de la Loire,72
4270,1970-02-03,2010-09-03,Standard,Provence-Alpes-Côte d'Azur,13
4271,1999-08-20,2023-05-13,Pro,Auvergne-Rhône-Alpes,63
4272,1991-05-31,2024-02-04,Premium,Île-de-France,75
4273,2001-06-21,2025-02-12,Pro,Bretagne,56
4274,1986-08-21,2006-07-20,Standard,Hauts-de-France,59
4275,1975-11-19,2026-02-27,Standard,Île-de-France,92
4276,2000-10-01,2020-04-14,Premium,Auvergne-Rhône-Alpes,69
4277,2006-10-20,2025-10-11,Pro,Provence-Alpes-Côte d'Azur,06
4278,1973-02-26,2010-10-26,Pro,Île-de-France,78
4279,1947-04-13,1976-07-27,Standard,Auvergne-Rhône-Alpes,69
4280,1952-11-16,2026-03-15,Pro,Occitanie,30
4281,1968-03-07,2013-08-02,Pro,Pays de la Loire,49
4282,1945-09-24,2002-06-06,Pro,Île-de-France,91
4283,1981-08-21,2009-05-31,Premium,Bourgogne-Franche-Comté,89
4284,1987-08-28,2008-01-25,Pro,Hauts-de-France,59
4285,2005-02-20,2025-04-11,Pro,Normandie,50
4286,1949-05-16,2003-02-19,Standard,Auvergne-Rhône-Alpes,69
4287,1979-03-16,2000-09-24,Pro,Occitanie,30
4288,1973-05-21,2003-09-22,Pro,Centre-Val de Loire,37
4289,1982-12-25,2022-09-02,Pro,Hauts-de-France,62
4290,1966-05-31,2004-04-18,Standard,Île-de-France,92
4291,2000-11-20,2019-03-31,Pro,Grand Est,68
4292,1952-06-16,2004-12-07,Pro,Île-de-France,95
4293,1966-02-05,2019-09-26,Pro,Nouvelle-Aquitaine,64
4294,1987-06-25,2007-04-08,Standard,Auvergne-Rhône-Alpes,69
