sinistre_id,client_id,date_ouverture,type_sinistre,statut_dossier,montant_estime,date_derniere_action
201801282,921,2018-12-11,auto,clos,9817.02,2024-03-25
202501283,4860,2025-09-03,habitation,en cours,2493.62,2026-01-01
201901284,2839,2019-02-19,habitation,clos,1486.0,2024-04-09
202501285,4425,2025-08-30,auto,en cours,3185.17,2026-01-08
202501286,82,2025-04-05,habitation,clos,13616.19,2026-04-04
202301287,64,2023-07-13,auto,clos,10983.44,2025-07-30
202101288,3174,2021-07-20,habitation,clos,6052.28,2025-08-23
202301289,1804,2023-12-09,auto,clos,4237.07,2024-12-04
202301290,4066,2023-11-26,auto,clos,4284.37,2025-10-09
202501291,4404,2025-01-05,auto,clos,412.66,2026-02-12
202501292,3324,2025-01-03,habitation,clos,14945.99,2025-09-09
202201293,2924,2022-07-14,habitation,clos,5351.46,2025-05-18
202201294,644,2022-09-25,habitation,clos,13804.34,2023-05-04
202601295,1714,2026-01-01,habitation,en cours,13742.94,2026-04-19
202601296,3553,2026-01-10,auto,ouvert,10143.68,2026-02-21
202301297,2403,2023-04-22,habitation,clos,4392.96,2025-08-31
202601298,4390,2026-04-20,auto,en cours,10595.1,2026-04-20
202201299,3440,2022-02-12,habitation,clos,13943.48,2023-02-18
201901300,1588,2019-07-25,auto,clos,438.67,2025-01-23
202301301,3661,2023-06-13,auto,clos,10770.76,2024-09-28
202501302,1366,2025-03-11,habitation,clos,8758.33,2025-05-11
202601303,4146,2026-03-22,auto,en cours,9924.89,2026-04-15
202401304,3515,2024-06-06,auto,clos,12312.54,2024-08-15
202401305,153,2024-06-04,habitation,clos,7265.01,2024-07-25
201801306,582,2018-04-21,auto,clos,1695.26,2023-05-29
202201307,1104,2022-05-16,habitation,clos,4513.06,2025-01-13
202601308,4329,2026-03-20,auto,en cours,5669.46,2026-04-09
202501309,2826,2025-09-24,auto,ouvert,8855.26,2025-10-17
201901310,2385,2019-07-13,auto,clos,10242.1,2020-04-29
202501311,1310,2025-07-19,auto,en cours,3223.94,2026-01-16
201601312,4737,2016-10-02,auto,clos,5145.23,2022-07-24
202501313,4015,2025-12-28,habitation,ouvert,907.82,2026-01-19
202301314,95,2023-01-06,habitation,clos,5780.48,2024-12-08
202401315,4618,2024-02-03,auto,clos,10889.67,2024-09-10
202501316,1452,2025-06-18,auto,ouvert,7436.85,2026-02-26
202601317,1202,2026-04-02,habitation,en cours,1960.61,2026-04-06
202401318,3063,2024-07-07,auto,clos,1112.19,2025-12-03
202201319,3142,2022-11-20,auto,clos,10316.51,2026-04-02
202001320,255,2020-05-20,auto,clos,2001.11,2023-04-25
202501321,2288,2025-08-16,habitation,ouvert,827.32,2025-12-19
201801322,84,2018-11-04,habitation,clos,12038.88,2025-02-14
202501323,4129,2025-11-08,habitation,en cours,2456.82,2025-11-12
202401324,1240,2024-12-08,auto,clos,12852.55,2025-11-29
202501325,2791,2025-04-14,habitation,clos,7952.45,2025-07-14
202401326,1586,2024-09-14,habitation,clos,7172.25,2026-03-11
201601327,657,2016-02-25,auto,clos,12206.8,2021-08-19
202201328,1209,2022-06-23,habitation,clos,2532.27,2024-01-20
202301329,1243,2023-09-12,habitation,clos,12055.08,2023-11-29
202401330,3770,2024-12-10,habitation,clos,6071.74,2026-04-17
201301331,3397,2013-09-22,habitation,clos,4457.1,2014-08-31
201801332,3950,2018-10-24,auto,clos,1196.77,2019-06-22
202501333,2004,2025-08-30,habitation,en cours,13167.41,2025-09-14
202501334,820,2025-10-13,auto,ouvert,11740.04,2026-04-17
202501335,4885,2025-08-27,habitation,ouvert,3289.62,2025-12-27
201701336,164,2017-11-07,auto,clos,14710.44,2022-11-03
201601337,3122,2016-04-13,habitation,clos,4434.71,2026-03-05
202501338,3656,2025-04-20,auto,clos,8373.25,2026-03-25
202601339,767,2026-01-26,auto,en cours,1711.95,2026-02-09
202301340,4905,2023-07-28,auto,clos,10341.08,2024-08-04
201101341,2038,2011-07-16,auto,clos,1292.82,2023-10-10
202101342,3329,2021-10-23,habitation,clos,9216.31,2024-12-26
201501343,1964,2015-09-29,habitation,clos,6333.7,2023-04-21
202401344,238,2024-01-29,habitation,clos,577.3,2025-11-19
201301345,1287,2013-02-23,habitation,clos,9403.36,2019-11-13
202601346,3603,2026-03-24,habitation,ouvert,2579.92,2026-04-05
202201347,4434,2022-04-07,auto,clos,12277.55,2025-02-22
202501348,3331,2025-01-11,habitation,clos,8333.28,2025-10-31
202101349,1856,2021-10-28,auto,clos,14553.22,2026-04-15
201901350,4349,2019-01-08,auto,clos,5337.13,2024-05-30
201801351,1491,2018-11-16,habitation,clos,1579.64,2019-03-13
201501352,3353,2015-08-20,habitation,clos,14927.41,2018-06-29
202601353,2192,2026-01-23,habitation,en cours,2644.13,2026-04-18
202601354,140,2026-02-15,habitation,ouvert,13836.14,2026-02-20
201701355,823,2017-05-09,auto,clos,7080.8,2023-11-21
201601356,2297,2016-07-25,habitation,clos,6462.35,2020-02-22
202501357,63,2025-11-02,habitation,en cours,13304.12,2026-04-15
202601358,1852,2026-01-14,habitation,en cours,7266.82,2026-04-13
202601359,4736,2026-02-18,habitation,en cours,3132.41,2026-04-05
202401360,25,2024-07-25,habitation,clos,11410.35,2024-07-25
201801361,3823,2018-05-10,auto,clos,4804.66,2018-10-09
202601362,3977,2026-02-11,auto,en cours,856.79,2026-03-17
201901363,3668,2019-10-08,habitation,clos,9751.04,2023-09-17
202501364,2973,2025-01-28,auto,clos,8259.21,2025-05-02
202401365,3524,2024-02-06,habitation,clos,8801.86,2025-10-02
202501366,2938,2025-12-19,habitation,en cours,10417.43,2026-04-03
202501367,1772,2025-09-19,auto,en cours,14766.99,2026-03-19
202501368,3213,2025-03-25,auto,clos,4606.27,2025-07-27
202001369,3518,2020-02-28,habitation,clos,4989.98,2024-05-19
201901370,1427,2019-05-02,auto,clos,14144.59,2024-05-02
202301371,4351,2023-08-27,auto,clos,14983.86,2024-05-22
202601372,2260,2026-04-08,auto,ouvert,14091.39,2026-04-16
202601373,2320,2026-04-13,auto,en cours,960.74,2026-04-14
202501374,3392,2025-02-06,auto,clos,1359.17,2025-12-08
201801375,692,2018-06-01,habitation,clos,13711.15,2021-06-17
202001376,2150,2020-10-08,auto,clos,2435.88,2026-02-05
202201377,2159,2022-10-29,auto,clos,1742.5,2026-01-01
202501378,4925,2025-06-26,habitation,en cours,5748.68,2025-07-09
202501379,2941,2025-02-28,auto,clos,7505.17,2025-03-19
202501380,1767,2025-04-25,auto,clos,13259.25,2025-04-29
202601381,522,2026-04-01,habitation,en cours,3274.08,2026-04-13
202201382,3311,2022-08-02,auto,clos,4638.14,2023-12-22
201501383,136,2015-04-09,auto,clos,1636.04,2023-12-07
202501384,127,2025-05-20,habitation,en cours,14278.38,2025-05-28
202101385,4095,2021-05-18,auto,clos,342.83,2023-07-30
202101386,3841,2021-02-21,auto,clos,5272.13,2023-12-09
202201387,4262,2022-04-09,auto,clos,1833.41,2023-05-15
202401388,4252,2024-07-28,auto,clos,10976.22,2025-12-20
202201389,4992,2022-09-07,habitation,clos,6630.75,2025-04-08
202201390,4889,2022-07-25,habitation,clos,12312.2,2023-05-01
202501391,211,2025-08-05,habitation,en cours,9166.6,2025-12-28
202401392,4167,2024-05-05,habitation,clos,8894.17,2026-01-21
202501393,4970,2025-11-23,auto,en cours,12771.32,2026-02-18
202401394,3693,2024-08-29,habitation,clos,12941.08,2025-10-20
202501395,3390,2025-05-01,habitation,en cours,9355.57,2025-12-04
202501396,4406,2025-09-22,auto,en cours,7538.05,2025-11-29
201901397,1716,2019-05-02,habitation,clos,11966.39,2020-04-27
202601398,842,2026-01-15,habitation,en cours,2567.52,2026-02-20
202601399,4039,2026-03-04,auto,en cours,1639.99,2026-03-12
202501400,2410,2025-06-04,auto,ouvert,5636.34,2025-11-14
202501401,1145,2025-11-12,auto,en cours,10505.2,2026-04-01
201901402,2640,2019-10-13,auto,clos,6042.64,2025-06-06
201701403,437,2017-10-04,auto,clos,12142.34,2025-05-22
201701404,224,2017-03-01,auto,clos,195.53,2018-01-02
201501405,192,2015-03-03,habitation,clos,3507.56,2021-06-23
202301406,1973,2023-06-05,habitation,clos,11972.84,2025-04-05
202601407,2426,2026-03-04,auto,ouvert,5304.29,2026-04-01
202501408,2151,2025-11-29,auto,en cours,1432.99,2026-02-16
201701409,2872,2017-10-02,habitation,clos,11351.22,2025-10-10
202601410,851,2026-04-09,habitation,ouvert,8165.54,2026-04-20
201201411,4494,2012-01-27,habitation,clos,2638.04,2018-12-06
202401412,4148,2024-11-05,auto,clos,13652.41,2025-02-17
202001413,3188,2020-04-10,auto,clos,8059.74,2024-09-27
202501414,3122,2025-10-02,habitation,en cours,12565.57,2026-03-09
201201415,1077,2012-11-12,auto,clos,10307.58,2019-09-01
202501416,4486,2025-05-20,auto,en cours,10861.47,2025-09-29
202601417,1544,2026-04-18,auto,ouvert,4176.86,2026-04-19
202501418,4252,2025-06-06,habitation,ouvert,13181.96,2026-01-21
202601419,277,2026-01-28,habitation,en cours,4851.67,2026-04-15
202201420,1340,2022-07-26,habitation,clos,4220.43,2022-08-01
202001421,148,2020-01-24,auto,clos,7688.13,2020-10-06
202301422,2000,2023-11-13,habitation,clos,9223.68,2025-11-11
202501423,1737,2025-04-29,habitation,en cours,4440.16,2025-05-22
202101424,2258,2021-02-05,habitation,clos,9889.81,2021-02-11
202501425,3742,2025-09-03,auto,en cours,8324.76,2026-01-24
201201426,48,2012-09-16,auto,clos,2749.79,2018-04-26
202301427,2170,2023-05-11,habitation,clos,4285.49,2023-09-20
202201428,3006,2022-01-06,habitation,clos,7871.51,2024-05-07
202501429,2152,2025-03-11,auto,clos,10182.18,2025-07-30
202501430,2746,2025-12-02,habitation,en cours,6154.41,2026-04-09
201201431,4450,2012-05-26,auto,clos,13879.46,2012-06-18
202401432,318,2024-07-28,auto,clos,8264.23,2025-05-06
202001433,3942,2020-09-30,habitation,clos,9159.46,2024-12-10
202101434,1374,2021-07-08,habitation,clos,6938.29,2025-06-21
202301435,4318,2023-01-22,habitation,clos,14947.54,2024-09-03
202501436,1474,2025-12-25,auto,en cours,5593.94,2026-01-13
202001437,3227,2020-10-09,habitation,clos,2087.07,2022-03-27
202501438,1860,2025-06-22,habitation,ouvert,11574.85,2026-03-11
201801439,801,2018-09-22,auto,clos,2303.92,2023-03-30
202401440,2578,2024-07-06,habitation,clos,8655.59,2025-01-07
201601441,1880,2016-04-16,auto,clos,7789.3,2020-09-04
202301442,4071,2023-09-16,habitation,clos,213.85,2025-05-24
202501443,1595,2025-01-09,auto,clos,3219.35,2026-02-27
202001444,1381,2020-10-24,auto,clos,6740.77,2021-06-30
202401445,4814,2024-08-03,auto,clos,7773.48,2025-08-09
202201446,2551,2022-02-08,auto,clos,2897.43,2024-05-17
202501447,3757,2025-07-03,habitation,en cours,6339.52,2025-09-07
202401448,3335,2024-03-31,habitation,clos,2251.65,2024-10-03
202401449,1095,2024-05-02,habitation,clos,6169.77,2025-05-08
202401450,2134,2024-03-24,habitation,clos,238.89,2025-04-05
202001451,2884,2020-02-02,auto,clos,10913.39,2025-12-18
201801452,554,2018-07-15,habitation,clos,10667.19,2023-02-18
201801453,477,2018-03-02,auto,clos,5391.04,2019-05-31
202101454,3852,2021-04-06,habitation,clos,10665.53,2022-10-03
201301455,4494,2013-12-15,habitation,clos,14250.27,2014-09-28
201801456,1352,2018-06-28,auto,clos,1890.12,2024-03-02
201201457,1809,2012-05-22,auto,clos,5490.73,2016-09-24
202301458,2909,2023-09-27,habitation,clos,12862.84,2024-01-19
202601459,1431,2026-01-16,auto,en cours,4673.92,2026-02-06
202501460,2156,2025-12-31,habitation,en cours,546.08,2026-03-04
202501461,3327,2025-04-14,auto,clos,8248.69,2025-10-29
202501462,127,2025-08-13,auto,en cours,708.77,2026-04-07
201601463,3969,2016-06-19,auto,clos,6518.44,2025-09-20
202301464,3368,2023-10-17,auto,clos,10868.9,2025-03-24
202501465,702,2025-12-21,auto,ouvert,7523.67,2026-03-23
202501466,1855,2025-11-19,habitation,en cours,14312.09,2026-03-06
201901467,4859,2019-01-01,habitation,clos,6005.74,2021-05-03
202601468,4599,2026-04-02,auto,en cours,11677.04,2026-04-09
202201469,1310,2022-07-28,habitation,clos,13069.07,2024-08-15
202501470,1303,2025-07-15,habitation,en cours,4685.14,2025-10-26
201801471,2490,2018-04-03,habitation,clos,10750.36,2023-12-28
202101472,2093,2021-07-30,habitation,clos,1933.97,2024-09-16
202501473,2208,2025-06-22,habitation,en cours,9926.86,2026-04-18
202401474,1495,2024-02-23,habitation,clos,13906.23,2025-05-24
201201475,1272,2012-08-18,habitation,clos,2322.13,2015-05-30
202201476,238,2022-05-28,habitation,clos,1233.11,2026-02-14
202401477,1467,2024-01-02,habitation,clos,4900.88,2024-10-15
202601478,804,2026-02-21,habitation,ouvert,14827.1,2026-04-11
202201479,575,2022-10-02,habitation,clos,8921.28,2023-12-11
201501480,4534,2015-09-10,auto,clos,1292.54,2023-05-09
201801481,4788,2018-09-02,auto,clos,10916.96,2025-06-06
202501482,1639,2025-09-09,auto,en cours,11692.23,2026-01-25
202501483,3302,2025-03-23,auto,clos,6765.66,2025-10-10
202501484,1106,2025-09-17,auto,en cours,2645.95,2025-10-23
201601485,1268,2016-02-28,auto,clos,8768.14,2019-09-12
201801486,4009,2018-03-04,habitation,clos,13108.96,2021-03-24
202401487,3221,2024-11-02,auto,clos,6737.93,2025-06-26
202501488,2231,2025-08-03,auto,ouvert,3562.92,2025-12-16
202501489,3679,2025-05-07,habitation,en cours,2304.25,2026-01-30
202501490,1692,2025-05-21,auto,en cours,5651.07,2026-01-09
202401491,853,2024-05-23,auto,clos,2133.54,2026-01-21
202401492,4404,2024-07-05,habitation,clos,12072.73,2025-04-05
202201493,1429,2022-09-01,habitation,clos,7854.41,2024-10-08
202601494,3203,2026-03-18,auto,ouvert,11570.87,2026-04-11
202501495,4203,2025-07-06,habitation,en cours,14144.32,2025-10-26
202001496,4175,2020-10-09,habitation,clos,10827.4,2022-05-10
201801497,4488,2018-03-29,habitation,clos,12040.54,2023-04-27
201901498,3148,2019-03-01,habitation,clos,4365.43,2021-12-27
202301499,1607,2023-10-02,auto,clos,10135.7,2025-11-09
202401500,925,2024-09-24,auto,clos,14086.99,2026-02-17
201901501,3789,2019-01-18,habitation,clos,6840.53,2023-11-23
201901502,562,2019-10-16,habitation,clos,7781.35,2022-10-25
202501503,1046,2025-07-18,habitation,ouvert,8736.51,2025-10-19
202601504,2207,2026-02-16,auto,en cours,1314.74,2026-04-19
202001505,3714,2020-10-20,auto,clos,2945.32,2024-03-16
202501506,3583,2025-08-13,habitation,en cours,7470.26,2026-02-17
202501507,3413,2025-12-12,habitation,en cours,917.01,2026-01-01
201601508,2416,2016-06-22,auto,clos,211.99,2020-12-26
202401509,1679,2024-10-19,auto,clos,5795.55,2026-04-14
202401510,304,2024-11-04,habitation,clos,6043.25,2025-03-20
201701511,4460,2017-08-07,auto,clos,3950.5,2019-08-06
201901512,2521,2019-06-23,auto,clos,2721.13,2021-08-15
201701513,466,2017-05-09,auto,clos,957.33,2018-05-24
201801514,3508,2018-07-31,auto,clos,12781.02,2020-07-14
202601515,3055,2026-03-18,habitation,en cours,2814.63,2026-04-06
202201516,3715,2022-06-27,auto,clos,9001.48,2026-02-07
202601517,695,2026-04-08,auto,ouvert,12475.17,2026-04-14
202001518,1947,2020-02-06,auto,clos,10286.58,2025-10-06
201501519,4196,2015-11-13,auto,clos,6331.95,2024-06-12
202001520,2316,2020-03-22,auto,clos,6362.0,2025-05-13
202101521,1946,2021-01-03,habitation,clos,3787.2,2025-12-02
201401522,1780,2014-05-19,habitation,clos,9532.31,2014-10-19
201501523,666,2015-06-08,habitation,clos,5319.64,2019-03-24
201701524,1764,2017-03-17,habitation,clos,8967.27,2020-11-01
202501525,3152,2025-12-12,auto,en cours,14510.21,2025-12-15
201501526,738,2015-12-09,habitation,clos,1850.35,2024-01-07
202501527,2211,2025-11-07,auto,en cours,8405.99,2025-11-21
202301528,3259,2023-12-29,habitation,clos,7150.65,2025-09-21
202601529,4540,2026-02-25,habitation,ouvert,9513.7,2026-04-07
202201530,1092,2022-12-01,habitation,clos,528.62,2024-11-03
201701531,3942,2017-12-22,habitation,clos,14894.84,2020-01-09
202101532,3375,2021-12-02,auto,clos,3742.16,2024-06-17
201801533,672,2018-08-12,auto,clos,14785.36,2024-02-02
202501534,1860,2025-05-04,habitation,en cours,9163.52,2025-10-03
202401535,4426,2024-12-09,habitation,clos,5779.14,2025-02-20
202501536,3965,2025-12-22,habitation,en cours,13775.68,2026-03-21
201601537,3694,2016-10-13,auto,clos,5579.81,2019-08-13
202301538,3649,2023-09-30,habitation,clos,8435.74,2025-09-12
202501539,3613,2025-05-24,auto,en cours,10518.46,2026-04-12
202001540,2783,2020-12-26,habitation,clos,13702.08,2021-03-13
201701541,224,2017-11-23,habitation,clos,13754.04,2024-12-18
202201542,1233,2022-01-11,auto,clos,6722.22,2022-10-24
202501543,207,2025-11-14,habitation,ouvert,13996.3,2025-12-31
202501544,2316,2025-02-03,habitation,clos,1178.98,2025-12-30
201901545,4422,2019-05-11,auto,clos,522.19,2025-01-09
202601546,4202,2026-03-21,habitation,en cours,1311.35,2026-04-18
201701547,480,2017-12-06,habitation,clos,2384.45,2022-03-07
202501548,4686,2025-10-12,auto,ouvert,9558.37,2026-03-29
202101549,906,2021-07-21,habitation,clos,5275.66,2022-10-13
201201550,1564,2012-09-03,habitation,clos,12393.07,2017-03-07
202501551,3677,2025-06-01,auto,en cours,939.39,2026-04-17
202201552,4410,2022-04-15,auto,clos,4003.84,2024-05-06
202201553,3331,2022-10-05,habitation,clos,381.47,2025-07-11
201701554,4186,2017-09-13,auto,clos,4197.45,2019-06-27
202101555,4723,2021-06-16,habitation,clos,1124.81,2024-02-14
202601556,3469,2026-01-15,habitation,en cours,14627.34,2026-04-20
201901557,2615,2019-03-02,habitation,clos,534.73,2019-11-30
202301558,587,2023-09-28,auto,clos,4681.8,2023-12-16
201201559,2239,2012-06-12,auto,clos,2339.05,2014-02-25
201201560,4156,2012-10-04,habitation,clos,11980.87,2014-01-05
202501561,2383,2025-12-17,auto,en cours,6487.14,2026-01-07
202601562,1292,2026-01-07,habitation,en cours,4941.65,2026-02-02
202001563,2574,2020-07-07,auto,clos,2224.68,2023-11-15
202101564,1631,2021-07-11,auto,clos,1022.11,2022-12-16
201701565,1256,2017-10-02,habitation,clos,14515.15,2024-05-02
202001566,4615,2020-10-26,auto,clos,8887.59,2025-11-24
201301567,1306,2013-10-22,habitation,clos,12463.06,2014-01-25
202201568,1457,2022-04-22,habitation,clos,10364.62,2022-12-28
202401569,4288,2024-08-20,habitation,clos,12945.4,2025-04-25
202401570,1386,2024-12-21,auto,clos,10951.24,2025-03-10
202601571,398,2026-02-01,auto,ouvert,545.84,2026-04-12
201501572,4021,2015-02-03,habitation,clos,4302.0,2020-06-22
201801573,3942,2018-05-02,habitation,clos,8198.15,2018-07-13
202301574,4120,2023-07-20,habitation,clos,14062.44,2025-04-09
201501575,2214,2015-06-22,auto,clos,9852.7,2021-02-28
202501576,2092,2025-07-14,auto,ouvert,1449.6,2025-11-26
202101577,2878,2021-08-31,auto,clos,13950.75,2023-01-09
202601578,3796,2026-02-11,auto,en cours,11632.32,2026-02-24
202001579,348,2020-04-16,auto,clos,14936.54,2021-07-29
202001580,3249,2020-11-25,habitation,clos,13139.17,2021-03-18
202501581,731,2025-04-26,auto,ouvert,4504.08,2026-01-28
202301582,483,2023-07-10,auto,clos,8030.45,2025-01-03
202401583,4773,2024-04-15,auto,clos,617.85,2025-08-20
201801584,1796,2018-09-22,habitation,clos,12013.01,2024-05-15
201301585,2931,2013-01-24,habitation,clos,6429.57,2020-06-17
202301586,3149,2023-01-28,habitation,clos,13112.17,2024-12-04
202501587,4214,2025-02-02,habitation,clos,5420.52,2025-03-15
201901588,1857,2019-06-04,habitation,clos,1396.21,2025-02-09
201801589,1589,2018-11-13,auto,clos,4433.56,2020-06-17
202501590,3684,2025-02-07,habitation,clos,140.84,2025-07-28
202601591,3024,2026-03-24,habitation,ouvert,1317.82,2026-04-10
201901592,4260,2019-01-31,auto,clos,4964.13,2026-02-03
202401593,3355,2024-01-14,auto,clos,9941.36,2024-05-23
202101594,183,2021-01-22,habitation,clos,14552.75,2025-11-11
202601595,866,2026-02-04,auto,en cours,7994.08,2026-04-03
202501596,3345,2025-12-13,habitation,ouvert,14997.97,2026-03-21
202501597,426,2025-12-13,auto,en cours,11807.35,2026-02-08
202201598,3715,2022-06-16,habitation,clos,10344.47,2024-01-24
202501599,1340,2025-05-06,habitation,ouvert,13096.35,2026-04-12
201601600,2328,2016-03-21,habitation,clos,13794.15,2019-02-24
202401601,3229,2024-06-22,auto,clos,11537.44,2024-08-07
202601602,1297,2026-01-01,habitation,en cours,7808.51,2026-03-13
202101603,492,2021-08-31,habitation,clos,11194.76,2022-01-17
202201604,1447,2022-10-20,habitation,clos,7259.27,2025-05-20
202001605,1151,2020-10-22,habitation,clos,3180.38,2021-02-24
202401606,2887,2024-06-27,auto,clos,7969.29,2025-05-02
202601607,4619,2026-02-20,auto,ouvert,1491.07,2026-04-16
202501608,1042,2025-06-14,habitation,en cours,2197.87,2025-11-16
202101609,1810,2021-07-27,auto,clos,1869.33,2022-06-19
202301610,1595,2023-04-13,auto,clos,448.54,2025-03-23
202101611,720,2021-04-17,auto,clos,10359.52,2023-02-22
202001612,2772,2020-08-23,auto,clos,7696.71,2023-11-28
202301613,4876,2023-08-06,auto,clos,11469.73,2024-03-21
202201614,3401,2022-08-15,auto,clos,3737.03,2025-10-08
202001615,4880,2020-03-12,auto,clos,5063.51,2025-05-17
201301616,4610,2013-06-14,habitation,clos,5910.15,2019-04-26
202501617,3761,2025-10-08,auto,en cours,6315.02,2026-04-14
202401618,3039,2024-12-12,habitation,clos,13900.83,2025-11-09
202601619,1249,2026-01-05,habitation,en cours,7767.82,2026-03-05
202401620,3941,2024-09-03,auto,clos,13894.83,2024-09-25
201901621,3826,2019-05-11,auto,clos,13717.77,2020-09-05
202301622,2294,2023-08-08,habitation,clos,12345.45,2025-02-22
202601623,2456,2026-03-18,auto,ouvert,10993.38,2026-04-20
202501624,2082,2025-05-25,habitation,en cours,5191.51,2025-09-04
202301625,262,2023-09-10,habitation,clos,2259.36,2024-11-16
201801626,1023,2018-12-28,habitation,clos,9494.94,2020-05-15
202501627,3511,2025-06-08,habitation,en cours,6465.51,2025-12-10
202401628,1161,2024-10-19,habitation,clos,8308.03,2025-08-11
202601629,2769,2026-03-17,auto,en cours,2288.65,2026-04-12
202201630,3088,2022-09-02,habitation,clos,7925.02,2024-04-16
202101631,3466,2021-02-01,auto,clos,13847.45,2022-04-13
202301632,257,2023-02-06,habitation,clos,14220.94,2026-03-10
202101633,2399,2021-05-07,auto,clos,6202.1,2025-10-26
202301634,3286,2023-02-20,habitation,clos,8732.44,2025-05-03
202601635,25,2026-01-10,auto,ouvert,12614.35,2026-04-13
202501636,2820,2025-05-19,habitation,ouvert,11347.59,2025-08-07
201501637,328,2015-12-24,auto,clos,7060.69,2026-03-07
202501638,4519,2025-04-16,auto,clos,2575.4,2025-05-26
201201639,4338,2012-07-13,habitation,clos,11857.52,2022-09-15
202301640,1666,2023-11-11,auto,clos,5693.88,2024-08-28
202301641,1021,2023-02-25,habitation,clos,13338.9,2025-09-09
201801642,4317,2018-01-29,auto,clos,2365.06,2024-12-16
202601643,4756,2026-03-13,auto,ouvert,8746.69,2026-04-10
202401644,4496,2024-03-17,auto,clos,8016.44,2024-06-29
201801645,1559,2018-03-01,auto,clos,12169.6,2026-01-24
202501646,3835,2025-11-26,habitation,en cours,9523.41,2026-02-14
201201647,4196,2012-12-06,auto,clos,12871.41,2014-04-05
201701648,2551,2017-12-11,habitation,clos,6622.06,2019-08-24
202301649,4231,2023-07-30,habitation,clos,3070.19,2025-06-14
202601650,4991,2026-04-13,auto,en cours,2325.5,2026-04-14
202601651,4760,2026-03-25,habitation,ouvert,4536.42,2026-04-14
202501652,2461,2025-02-09,auto,clos,5307.77,2025-11-09
201601653,192,2016-12-27,auto,clos,10563.46,2021-03-13
202201654,203,2022-08-18,auto,clos,13356.39,2025-12-11
201701655,3177,2017-01-14,auto,clos,9483.07,2025-08-01
201601656,1938,2016-05-22,habitation,clos,14084.77,2018-08-19
202601657,1206,2026-01-13,auto,ouvert,3117.22,2026-01-27
202201658,2800,2022-12-20,habitation,clos,2047.48,2026-04-13
202401659,1176,2024-04-15,habitation,clos,6939.02,2025-07-05
202101660,4020,2021-07-26,auto,clos,724.8,2024-10-23
202501661,1035,2025-08-22,habitation,en cours,10334.77,2026-03-14
202501662,2847,2025-04-24,auto,clos,13900.3,2025-04-29
202601663,254,2026-01-13,habitation,ouvert,3792.48,2026-01-15
201501664,3524,2015-02-16,auto,clos,6644.76,2015-09-07
202201665,3588,2022-06-23,auto,clos,5682.21,2023-03-18
202201666,3931,2022-10-11,auto,clos,10850.98,2023-08-31
202401667,2825,2024-07-24,auto,clos,4769.82,2025-02-16
202101668,2309,2021-11-30,habitation,clos,5186.37,2024-10-22
202301669,2142,2023-04-21,habitation,clos,8441.24,2025-11-11
202201670,1983,2022-01-07,habitation,clos,11901.08,2022-03-27
202201671,4867,2022-12-02,auto,clos,6154.81,2025-07-05
201901672,4254,2019-11-22,auto,clos,10311.25,2020-11-15
201301673,3605,2013-07-05,auto,clos,2337.67,2015-03-16
201901674,1472,2019-02-21,auto,clos,10164.31,2025-09-14
202501675,1575,2025-06-14,habitation,en cours,14696.98,2026-04-12
202501676,4796,2025-10-12,habitation,ouvert,12783.17,2026-02-01
202201677,4135,2022-03-06,auto,clos,5318.15,2025-08-14
202501678,3130,2025-01-12,habitation,clos,12050.83,2026-02-10
202401679,2074,2024-07-23,habitation,clos,2025.98,2026-03-25
202301680,2407,2023-01-14,auto,clos,8753.72,2024-11-18
202501681,1890,2025-09-25,habitation,en cours,6464.11,2026-04-17
202201682,3137,2022-01-10,auto,clos,7939.5,2024-04-20
201701683,2444,2017-06-04,auto,clos,10551.07,2022-12-16
202601684,2663,2026-01-24,habitation,en cours,6204.06,2026-03-27
202601685,1854,2026-03-13,habitation,en cours,13787.56,2026-03-17
202101686,494,2021-04-11,habitation,clos,12306.4,2022-05-08
202501687,4789,2025-03-08,auto,clos,2043.2,2025-10-20
202401688,3852,2024-03-31,habitation,clos,12556.77,2024-11-11
202601689,4948,2026-01-27,auto,en cours,6053.8,2026-04-04
202401690,47,2024-08-10,habitation,clos,8028.38,2025-02-05
202401691,4240,2024-05-14,auto,clos,3974.62,2025-01-17
202101692,3243,2021-04-02,habitation,clos,11626.89,2021-12-01
201701693,2502,2017-11-28,auto,clos,6096.92,2020-05-07
202401694,3880,2024-05-26,auto,clos,13559.11,2024-07-06
202601695,2896,2026-02-02,auto,ouvert,13192.01,2026-04-15
201901696,4369,2019-06-30,auto,clos,5245.86,2020-11-20
202501697,2404,2025-09-20,auto,en cours,7876.28,2026-04-04
202501698,3027,2025-06-13,auto,en cours,9331.97,2026-04-17
202501699,1290,2025-08-12,habitation,ouvert,10368.1,2025-08-20
202601700,2100,2026-03-31,habitation,ouvert,5625.15,2026-04-05
202401701,1654,2024-11-13,habitation,clos,4674.9,2025-12-05
201801702,3754,2018-02-09,auto,clos,7382.27,2023-05-11
201701703,1302,2017-02-22,auto,clos,12517.62,2018-02-03
202401704,3558,2024-06-13,auto,clos,4229.46,2025-05-25
202301705,1763,2023-11-06,auto,clos,10185.15,2023-12-22
202501706,4539,2025-12-11,auto,en cours,8344.22,2025-12-14
202401707,2955,2024-06-06,habitation,clos,1779.28,2025-06-30
201701708,4336,2017-08-04,habitation,clos,5551.64,2024-06-17
